country;year;sex;age;suicides_no;population;suicides/100k pop;country-year;HDI for year; gdp_for_year ($) ;gdp_per_capita ($);generation
Kazakhstan;1992;male;35-54 years;925;1794700;51.54;Kazakhstan1992;;24,906,939,560;1644;Boomers
Kazakhstan;1992;male;55-74 years;390;785400;49.66;Kazakhstan1992;;24,906,939,560;1644;Silent
Kazakhstan;1992;male;25-34 years;676;1421100;47.57;Kazakhstan1992;;24,906,939,560;1644;Boomers
Kazakhstan;1992;male;15-24 years;453;1459100;31.май;Kazakhstan1992;;24,906,939,560;1644;Generation X
Kazakhstan;1992;female;75+ years;84;298600;28.13;Kazakhstan1992;;24,906,939,560;1644;G.I. Generation
Kazakhstan;1992;female;55-74 years;194;1132100;17.14;Kazakhstan1992;;24,906,939,560;1644;Silent
Kazakhstan;1992;female;35-54 years;217;1900200;ноя.42;Kazakhstan1992;;24,906,939,560;1644;Boomers
Kazakhstan;1992;female;15-24 years;144;1385000;10.апр;Kazakhstan1992;;24,906,939,560;1644;Generation X
Kazakhstan;1992;female;25-34 years;132;1414300;сен.33;Kazakhstan1992;;24,906,939,560;1644;Boomers
Kazakhstan;1992;male;5-14 years;63;1751600;03.июн;Kazakhstan1992;;24,906,939,560;1644;Millenials
Kazakhstan;1992;female;5-14 years;14;1706200;0.82;Kazakhstan1992;;24,906,939,560;1644;Millenials
Kazakhstan;1993;male;75+ years;77;103700;74.25;Kazakhstan1993;;23,409,027,476;1527;G.I. Generation
Kazakhstan;1993;male;55-74 years;545;830100;65.65;Kazakhstan1993;;23,409,027,476;1527;Silent
Kazakhstan;1993;male;35-54 years;1146;1825900;62.76;Kazakhstan1993;;23,409,027,476;1527;Boomers
Kazakhstan;1993;male;25-34 years;772;1395600;55.32;Kazakhstan1993;;23,409,027,476;1527;Boomers
Kazakhstan;1993;male;15-24 years;574;1474700;38.92;Kazakhstan1993;;23,409,027,476;1527;Generation X
Kazakhstan;1993;female;75+ years;69;308200;22.39;Kazakhstan1993;;23,409,027,476;1527;G.I. Generation
Kazakhstan;1993;female;55-74 years;229;1173100;19.52;Kazakhstan1993;;23,409,027,476;1527;Silent
Kazakhstan;1993;female;15-24 years;173;1407100;дек.29;Kazakhstan1993;;23,409,027,476;1527;Generation X
Kazakhstan;1993;female;35-54 years;219;1929300;ноя.35;Kazakhstan1993;;23,409,027,476;1527;Boomers
Kazakhstan;1993;female;25-34 years;119;1383000;08.июн;Kazakhstan1993;;23,409,027,476;1527;Boomers
Kazakhstan;1993;male;5-14 years;76;1774700;апр.28;Kazakhstan1993;;23,409,027,476;1527;Millenials
Kazakhstan;1993;female;5-14 years;20;1726000;янв.16;Kazakhstan1993;;23,409,027,476;1527;Millenials
Kazakhstan;1994;male;75+ years;94;90300;104.1;Kazakhstan1994;;21,250,839,258;1395;G.I. Generation
Kazakhstan;1994;male;55-74 years;599;853800;70.16;Kazakhstan1994;;21,250,839,258;1395;Silent
Kazakhstan;1994;male;35-54 years;1246;1861800;66.92;Kazakhstan1994;;21,250,839,258;1395;Boomers
Kazakhstan;1994;male;25-34 years;735;1342400;54.75;Kazakhstan1994;;21,250,839,258;1395;Boomers
Kazakhstan;1994;male;15-24 years;520;1442200;36.06;Kazakhstan1994;;21,250,839,258;1395;Generation X
Kazakhstan;1994;female;75+ years;91;288000;31.6;Kazakhstan1994;;21,250,839,258;1395;G.I. Generation
Kazakhstan;1994;female;55-74 years;198;1201100;16.48;Kazakhstan1994;;21,250,839,258;1395;Silent
Kazakhstan;1994;female;15-24 years;149;1332400;ноя.18;Kazakhstan1994;;21,250,839,258;1395;Generation X
Kazakhstan;1994;female;35-54 years;198;1965300;10.июл;Kazakhstan1994;;21,250,839,258;1395;Boomers
Kazakhstan;1994;female;25-34 years;128;1327200;сен.64;Kazakhstan1994;;21,250,839,258;1395;Boomers
Kazakhstan;1994;male;5-14 years;50;1784600;02.авг;Kazakhstan1994;;21,250,839,258;1395;Millenials
Kazakhstan;1994;female;5-14 years;16;1740500;0.92;Kazakhstan1994;;21,250,839,258;1395;Millenials
Kazakhstan;1995;male;75+ years;76;86400;87.96;Kazakhstan1995;0.664;20,374,307,047;1359;G.I. Generation
Kazakhstan;1995;male;55-74 years;737;859800;85.72;Kazakhstan1995;0.664;20,374,307,047;1359;Silent
Kazakhstan;1995;male;35-54 years;1523;1791600;85.01;Kazakhstan1995;0.664;20,374,307,047;1359;Boomers
Kazakhstan;1995;male;25-34 years;887;1311800;67.62;Kazakhstan1995;0.664;20,374,307,047;1359;Generation X
Kazakhstan;1995;male;15-24 years;622;1455600;42.73;Kazakhstan1995;0.664;20,374,307,047;1359;Generation X
Kazakhstan;1995;female;75+ years;86;267600;32.14;Kazakhstan1995;0.664;20,374,307,047;1359;G.I. Generation
Kazakhstan;1995;female;55-74 years;208;1205800;17.25;Kazakhstan1995;0.664;20,374,307,047;1359;Silent
Kazakhstan;1995;female;35-54 years;216;1901900;ноя.36;Kazakhstan1995;0.664;20,374,307,047;1359;Boomers
Kazakhstan;1995;female;15-24 years;145;1412600;окт.26;Kazakhstan1995;0.664;20,374,307,047;1359;Generation X
Kazakhstan;1995;female;25-34 years;130;1271500;окт.22;Kazakhstan1995;0.664;20,374,307,047;1359;Generation X
Kazakhstan;1995;male;5-14 years;61;1736100;мар.51;Kazakhstan1995;0.664;20,374,307,047;1359;Millenials
Kazakhstan;1995;female;5-14 years;15;1688900;0.89;Kazakhstan1995;0.664;20,374,307,047;1359;Millenials
Kazakhstan;1996;male;35-54 years;1630;1753600;92.95;Kazakhstan1996;;21,035,357,833;1452;Boomers
Kazakhstan;1996;male;55-74 years;731;836900;87.35;Kazakhstan1996;;21,035,357,833;1452;Silent
Kazakhstan;1996;male;75+ years;64;80400;79.6;Kazakhstan1996;;21,035,357,833;1452;G.I. Generation
Kazakhstan;1996;male;25-34 years;879;1243300;70.7;Kazakhstan1996;;21,035,357,833;1452;Generation X
Kazakhstan;1996;male;15-24 years;635;1405800;45.17;Kazakhstan1996;;21,035,357,833;1452;Generation X
Kazakhstan;1996;female;75+ years;54;251800;21.45;Kazakhstan1996;;21,035,357,833;1452;G.I. Generation
Kazakhstan;1996;female;55-74 years;211;1173100;17.99;Kazakhstan1996;;21,035,357,833;1452;Silent
Kazakhstan;1996;female;35-54 years;223;1858300;12;Kazakhstan1996;;21,035,357,833;1452;Boomers
Kazakhstan;1996;female;15-24 years;158;1381300;ноя.44;Kazakhstan1996;;21,035,357,833;1452;Generation X
Kazakhstan;1996;female;25-34 years;121;1187600;окт.19;Kazakhstan1996;;21,035,357,833;1452;Generation X
Kazakhstan;1996;male;5-14 years;57;1682200;мар.39;Kazakhstan1996;;21,035,357,833;1452;Millenials
Kazakhstan;1996;female;5-14 years;10;1633400;0.61;Kazakhstan1996;;21,035,357,833;1452;Millenials
Kazakhstan;1997;male;55-74 years;740;822400;89.98;Kazakhstan1997;;22,165,932,063;1540;Silent
Kazakhstan;1997;male;35-54 years;1577;1766200;89.29;Kazakhstan1997;;22,165,932,063;1540;Boomers
Kazakhstan;1997;male;25-34 years;810;1217700;66.52;Kazakhstan1997;;22,165,932,063;1540;Generation X
Kazakhstan;1997;male;75+ years;50;78400;63.78;Kazakhstan1997;;22,165,932,063;1540;G.I. Generation
Kazakhstan;1997;male;15-24 years;651;1401300;46.46;Kazakhstan1997;;22,165,932,063;1540;Generation X
Kazakhstan;1997;female;75+ years;59;247700;23.82;Kazakhstan1997;;22,165,932,063;1540;G.I. Generation
Kazakhstan;1997;female;55-74 years;164;1153000;14.22;Kazakhstan1997;;22,165,932,063;1540;Silent
Kazakhstan;1997;female;15-24 years;175;1388400;12.июн;Kazakhstan1997;;22,165,932,063;1540;Generation X
Kazakhstan;1997;female;35-54 years;216;1871000;ноя.54;Kazakhstan1997;;22,165,932,063;1540;Boomers
Kazakhstan;1997;female;25-34 years;131;1152200;ноя.37;Kazakhstan1997;;22,165,932,063;1540;Generation X
Kazakhstan;1997;male;5-14 years;53;1673300;мар.17;Kazakhstan1997;;22,165,932,063;1540;Millenials
Kazakhstan;1997;female;5-14 years;16;1623000;0.99;Kazakhstan1997;;22,165,932,063;1540;Millenials
Kazakhstan;1998;male;55-74 years;692;762500;90.75;Kazakhstan1998;;22,135,245,413;1599;Silent
Kazakhstan;1998;male;35-54 years;1459;1724400;84.61;Kazakhstan1998;;22,135,245,413;1599;Boomers
Kazakhstan;1998;male;75+ years;58;74500;77.85;Kazakhstan1998;;22,135,245,413;1599;G.I. Generation
Kazakhstan;1998;male;25-34 years;727;1145900;63.44;Kazakhstan1998;;22,135,245,413;1599;Generation X
Kazakhstan;1998;male;15-24 years;594;1343300;44.22;Kazakhstan1998;;22,135,245,413;1599;Generation X
Kazakhstan;1998;female;75+ years;63;241200;26.дек;Kazakhstan1998;;22,135,245,413;1599;G.I. Generation
Kazakhstan;1998;female;55-74 years;160;1090300;14.67;Kazakhstan1998;;22,135,245,413;1599;Silent
Kazakhstan;1998;female;25-34 years;138;1103400;дек.51;Kazakhstan1998;;22,135,245,413;1599;Generation X
Kazakhstan;1998;female;15-24 years;152;1353400;ноя.23;Kazakhstan1998;;22,135,245,413;1599;Generation X
Kazakhstan;1998;female;35-54 years;205;1863700;11;Kazakhstan1998;;22,135,245,413;1599;Boomers
Kazakhstan;1998;male;5-14 years;54;1585500;мар.41;Kazakhstan1998;;22,135,245,413;1599;Millenials
Kazakhstan;1998;female;5-14 years;11;1556100;0.71;Kazakhstan1998;;22,135,245,413;1599;Millenials
Kazakhstan;1999;male;55-74 years;567;727800;77.91;Kazakhstan1999;;16,870,817,135;1225;Silent
Kazakhstan;1999;male;35-54 years;1331;1761800;75.55;Kazakhstan1999;;16,870,817,135;1225;Boomers
Kazakhstan;1999;male;75+ years;55;75400;72.94;Kazakhstan1999;;16,870,817,135;1225;G.I. Generation
Kazakhstan;1999;male;25-34 years;717;1131600;63.36;Kazakhstan1999;;16,870,817,135;1225;Generation X
Kazakhstan;1999;male;15-24 years;609;1349400;45.13;Kazakhstan1999;;16,870,817,135;1225;Generation X
Kazakhstan;1999;female;75+ years;59;246200;23.96;Kazakhstan1999;;16,870,817,135;1225;G.I. Generation
Kazakhstan;1999;female;55-74 years;152;1044200;14.56;Kazakhstan1999;;16,870,817,135;1225;Silent
Kazakhstan;1999;female;25-34 years;120;1089900;11.янв;Kazakhstan1999;;16,870,817,135;1225;Generation X
Kazakhstan;1999;female;35-54 years;198;1909900;окт.37;Kazakhstan1999;;16,870,817,135;1225;Boomers
Kazakhstan;1999;female;15-24 years;124;1358700;сен.13;Kazakhstan1999;;16,870,817,135;1225;Generation X
Kazakhstan;1999;male;5-14 years;49;1555400;мар.15;Kazakhstan1999;;16,870,817,135;1225;Millenials
Kazakhstan;1999;female;5-14 years;10;1523100;0.66;Kazakhstan1999;;16,870,817,135;1225;Millenials
Kazakhstan;2000;male;35-54 years;1527;1802430;84.72;Kazakhstan2000;0.679;18,291,990,619;1328;Boomers
Kazakhstan;2000;male;55-74 years;586;698665;83.87;Kazakhstan2000;0.679;18,291,990,619;1328;Silent
Kazakhstan;2000;male;25-34 years;852;1132418;75.24;Kazakhstan2000;0.679;18,291,990,619;1328;Generation X
Kazakhstan;2000;male;75+ years;47;77972;60.28;Kazakhstan2000;0.679;18,291,990,619;1328;G.I. Generation
Kazakhstan;2000;male;15-24 years;623;1366874;45.58;Kazakhstan2000;0.679;18,291,990,619;1328;Generation X
Kazakhstan;2000;female;75+ years;56;254407;22.янв;Kazakhstan2000;0.679;18,291,990,619;1328;G.I. Generation
Kazakhstan;2000;female;55-74 years;147;1005027;14.63;Kazakhstan2000;0.679;18,291,990,619;1328;Silent
Kazakhstan;2000;female;15-24 years;169;1375343;дек.29;Kazakhstan2000;0.679;18,291,990,619;1328;Generation X
Kazakhstan;2000;female;35-54 years;234;1959602;ноя.94;Kazakhstan2000;0.679;18,291,990,619;1328;Boomers
Kazakhstan;2000;female;25-34 years;122;1089854;ноя.19;Kazakhstan2000;0.679;18,291,990,619;1328;Generation X
Kazakhstan;2000;male;5-14 years;47;1523202;03.сен;Kazakhstan2000;0.679;18,291,990,619;1328;Millenials
Kazakhstan;2000;female;5-14 years;18;1486628;янв.21;Kazakhstan2000;0.679;18,291,990,619;1328;Millenials
Kazakhstan;2001;male;35-54 years;1519;1807120;84.06;Kazakhstan2001;;22,152,694,162;1608;Boomers
Kazakhstan;2001;male;55-74 years;582;718503;81;Kazakhstan2001;;22,152,694,162;1608;Silent
Kazakhstan;2001;male;25-34 years;843;1117605;75.43;Kazakhstan2001;;22,152,694,162;1608;Generation X
Kazakhstan;2001;male;75+ years;51;82044;62.16;Kazakhstan2001;;22,152,694,162;1608;Silent
Kazakhstan;2001;male;15-24 years;660;1365580;48.33;Kazakhstan2001;;22,152,694,162;1608;Millenials
Kazakhstan;2001;female;75+ years;53;233378;22.71;Kazakhstan2001;;22,152,694,162;1608;Silent
Kazakhstan;2001;female;15-24 years;158;1336586;ноя.82;Kazakhstan2001;;22,152,694,162;1608;Millenials
Kazakhstan;2001;female;55-74 years;119;1011423;ноя.77;Kazakhstan2001;;22,152,694,162;1608;Silent
Kazakhstan;2001;female;35-54 years;197;1998447;сен.86;Kazakhstan2001;;22,152,694,162;1608;Boomers
Kazakhstan;2001;female;25-34 years;110;1137636;сен.67;Kazakhstan2001;;22,152,694,162;1608;Generation X
Kazakhstan;2001;male;5-14 years;64;1508752;апр.24;Kazakhstan2001;;22,152,694,162;1608;Millenials
Kazakhstan;2001;female;5-14 years;21;1455622;янв.44;Kazakhstan2001;;22,152,694,162;1608;Millenials
Kazakhstan;2002;male;55-74 years;582;704901;82.56;Kazakhstan2002;;24,636,593,223;1788;Silent
Kazakhstan;2002;male;35-54 years;1414;1837817;76.94;Kazakhstan2002;;24,636,593,223;1788;Boomers
Kazakhstan;2002;male;25-34 years;825;1128226;73.12;Kazakhstan2002;;24,636,593,223;1788;Generation X
Kazakhstan;2002;male;75+ years;53;91887;57.68;Kazakhstan2002;;24,636,593,223;1788;Silent
Kazakhstan;2002;male;15-24 years;621;1414530;43.9;Kazakhstan2002;;24,636,593,223;1788;Millenials
Kazakhstan;2002;female;75+ years;52;247685;20.99;Kazakhstan2002;;24,636,593,223;1788;Silent
Kazakhstan;2002;female;55-74 years;119;996301;ноя.94;Kazakhstan2002;;24,636,593,223;1788;Silent
Kazakhstan;2002;female;15-24 years;160;1377461;ноя.62;Kazakhstan2002;;24,636,593,223;1788;Millenials
Kazakhstan;2002;female;25-34 years;129;1147717;ноя.24;Kazakhstan2002;;24,636,593,223;1788;Generation X
Kazakhstan;2002;female;35-54 years;198;2033504;сен.74;Kazakhstan2002;;24,636,593,223;1788;Boomers
Kazakhstan;2002;male;5-14 years;67;1424722;04.июл;Kazakhstan2002;;24,636,593,223;1788;Millenials
Kazakhstan;2002;female;5-14 years;20;1372725;янв.46;Kazakhstan2002;;24,636,593,223;1788;Millenials
Kazakhstan;2003;male;25-34 years;938;1141761;82.15;Kazakhstan2003;;30,833,699,703;2232;Generation X
Kazakhstan;2003;male;55-74 years;530;702817;75.41;Kazakhstan2003;;30,833,699,703;2232;Silent
Kazakhstan;2003;male;35-54 years;1386;1855662;74.69;Kazakhstan2003;;30,833,699,703;2232;Boomers
Kazakhstan;2003;male;75+ years;60;99171;60.5;Kazakhstan2003;;30,833,699,703;2232;Silent
Kazakhstan;2003;male;15-24 years;652;1449082;44.99;Kazakhstan2003;;30,833,699,703;2232;Millenials
Kazakhstan;2003;female;75+ years;60;259838;23.сен;Kazakhstan2003;;30,833,699,703;2232;Silent
Kazakhstan;2003;female;55-74 years;139;996433;13.95;Kazakhstan2003;;30,833,699,703;2232;Silent
Kazakhstan;2003;female;15-24 years;157;1408946;ноя.14;Kazakhstan2003;;30,833,699,703;2232;Millenials
Kazakhstan;2003;female;35-54 years;202;2053544;сен.84;Kazakhstan2003;;30,833,699,703;2232;Boomers
Kazakhstan;2003;female;25-34 years;114;1159693;сен.83;Kazakhstan2003;;30,833,699,703;2232;Generation X
Kazakhstan;2003;male;5-14 years;67;1368679;04.сен;Kazakhstan2003;;30,833,699,703;2232;Millenials
Kazakhstan;2003;female;5-14 years;16;1316237;янв.22;Kazakhstan2003;;30,833,699,703;2232;Millenials
Kazakhstan;2004;male;25-34 years;967;1159137;83.42;Kazakhstan2004;;43,151,647,003;3110;Generation X
Kazakhstan;2004;male;35-54 years;1427;1874980;76.11;Kazakhstan2004;;43,151,647,003;3110;Boomers
Kazakhstan;2004;male;75+ years;75;105970;70.77;Kazakhstan2004;;43,151,647,003;3110;Silent
Kazakhstan;2004;male;55-74 years;441;706313;62.44;Kazakhstan2004;;43,151,647,003;3110;Silent
Kazakhstan;2004;male;15-24 years;735;1480125;49.66;Kazakhstan2004;;43,151,647,003;3110;Millenials
Kazakhstan;2004;female;75+ years;61;271208;22.49;Kazakhstan2004;;43,151,647,003;3110;Silent
Kazakhstan;2004;female;15-24 years;177;1438621;12.мар;Kazakhstan2004;;43,151,647,003;3110;Millenials
Kazakhstan;2004;female;25-34 years;131;1174778;ноя.15;Kazakhstan2004;;43,151,647,003;3110;Generation X
Kazakhstan;2004;female;55-74 years;101;1004413;10.июн;Kazakhstan2004;;43,151,647,003;3110;Silent
Kazakhstan;2004;female;35-54 years;208;2076222;10.фев;Kazakhstan2004;;43,151,647,003;3110;Boomers
Kazakhstan;2004;male;5-14 years;57;1317575;апр.33;Kazakhstan2004;;43,151,647,003;3110;Millenials
Kazakhstan;2004;female;5-14 years;14;1263986;01.ноя;Kazakhstan2004;;43,151,647,003;3110;Millenials
Kazakhstan;2005;male;25-34 years;868;1174447;73.91;Kazakhstan2005;0.746;57,123,671,734;4096;Generation X
Kazakhstan;2005;male;35-54 years;1225;1893623;64.69;Kazakhstan2005;0.746;57,123,671,734;4096;Boomers
Kazakhstan;2005;male;55-74 years;402;716191;56.13;Kazakhstan2005;0.746;57,123,671,734;4096;Silent
Kazakhstan;2005;male;75+ years;61;112427;54.26;Kazakhstan2005;0.746;57,123,671,734;4096;Silent
Kazakhstan;2005;male;15-24 years;635;1507234;42.13;Kazakhstan2005;0.746;57,123,671,734;4096;Millenials
Kazakhstan;2005;female;75+ years;54;279776;19.мар;Kazakhstan2005;0.746;57,123,671,734;4096;Silent
Kazakhstan;2005;female;25-34 years;126;1188857;10.июн;Kazakhstan2005;0.746;57,123,671,734;4096;Generation X
Kazakhstan;2005;female;15-24 years;153;1464554;окт.45;Kazakhstan2005;0.746;57,123,671,734;4096;Millenials
Kazakhstan;2005;female;55-74 years;100;1021709;сен.79;Kazakhstan2005;0.746;57,123,671,734;4096;Silent
Kazakhstan;2005;female;35-54 years;177;2097655;авг.44;Kazakhstan2005;0.746;57,123,671,734;4096;Boomers
Kazakhstan;2005;male;5-14 years;78;1272278;июн.13;Kazakhstan2005;0.746;57,123,671,734;4096;Millenials
Kazakhstan;2005;female;5-14 years;24;1219019;янв.97;Kazakhstan2005;0.746;57,123,671,734;4096;Millenials
Kazakhstan;2006;male;25-34 years;944;1189058;79.39;Kazakhstan2006;;81,003,884,545;5770;Generation X
Kazakhstan;2006;male;35-54 years;1225;1915309;63.96;Kazakhstan2006;;81,003,884,545;5770;Boomers
Kazakhstan;2006;male;75+ years;71;116133;61.14;Kazakhstan2006;;81,003,884,545;5770;Silent
Kazakhstan;2006;male;55-74 years;436;730464;59.69;Kazakhstan2006;;81,003,884,545;5770;Silent
Kazakhstan;2006;male;15-24 years;657;1530192;42.94;Kazakhstan2006;;81,003,884,545;5770;Millenials
Kazakhstan;2006;female;75+ years;53;282507;18.76;Kazakhstan2006;;81,003,884,545;5770;Silent
Kazakhstan;2006;female;15-24 years;181;1486771;дек.17;Kazakhstan2006;;81,003,884,545;5770;Millenials
Kazakhstan;2006;female;55-74 years;106;1047352;10.дек;Kazakhstan2006;;81,003,884,545;5770;Silent
Kazakhstan;2006;female;25-34 years;121;1202659;10.июн;Kazakhstan2006;;81,003,884,545;5770;Generation X
Kazakhstan;2006;female;35-54 years;190;2121510;авг.96;Kazakhstan2006;;81,003,884,545;5770;Boomers
Kazakhstan;2006;male;5-14 years;68;1234397;май.51;Kazakhstan2006;;81,003,884,545;5770;Millenials
Kazakhstan;2006;female;5-14 years;24;1181324;02.мар;Kazakhstan2006;;81,003,884,545;5770;Millenials
Kazakhstan;2007;male;25-34 years;919;1208359;76.05;Kazakhstan2007;;104,849,886,826;7423;Generation X
Kazakhstan;2007;male;75+ years;77;116899;65.87;Kazakhstan2007;;104,849,886,826;7423;Silent
Kazakhstan;2007;male;35-54 years;1275;1935835;65.86;Kazakhstan2007;;104,849,886,826;7423;Boomers
Kazakhstan;2007;male;55-74 years;412;747545;55.11;Kazakhstan2007;;104,849,886,826;7423;Silent
Kazakhstan;2007;male;15-24 years;648;1542361;42.01;Kazakhstan2007;;104,849,886,826;7423;Millenials
Kazakhstan;2007;female;75+ years;50;281627;17.75;Kazakhstan2007;;104,849,886,826;7423;Silent
Kazakhstan;2007;female;15-24 years;203;1498711;13.54;Kazakhstan2007;;104,849,886,826;7423;Millenials
Kazakhstan;2007;female;25-34 years;140;1219565;ноя.48;Kazakhstan2007;;104,849,886,826;7423;Generation X
Kazakhstan;2007;female;35-54 years;210;2144647;сен.79;Kazakhstan2007;;104,849,886,826;7423;Boomers
Kazakhstan;2007;female;55-74 years;88;1077829;авг.16;Kazakhstan2007;;104,849,886,826;7423;Silent
Kazakhstan;2007;male;5-14 years;89;1202402;07.апр;Kazakhstan2007;;104,849,886,826;7423;Generation Z
Kazakhstan;2007;female;5-14 years;30;1149826;фев.61;Kazakhstan2007;;104,849,886,826;7423;Generation Z
Kazakhstan;2008;male;75+ years;86;116815;73.62;Kazakhstan2008;;133,441,612,247;9387;Silent
Kazakhstan;2008;male;25-34 years;860;1232084;69.8;Kazakhstan2008;;133,441,612,247;9387;Generation X
Kazakhstan;2008;male;35-54 years;1178;1954893;60.26;Kazakhstan2008;;133,441,612,247;9387;Boomers
Kazakhstan;2008;male;55-74 years;383;766809;49.95;Kazakhstan2008;;133,441,612,247;9387;Silent
Kazakhstan;2008;male;15-24 years;657;1540282;42.65;Kazakhstan2008;;133,441,612,247;9387;Millenials
